home_details,graphs_and_data,map_this_home,comparables,street,zipcode,city,state,latitude,longitude,amount,amount_currency,amount_last_updated,amount_change_30days,valuation_range_low,valuation_range_high,region_name,region_id,region_type,overview_link,fsbo_link,sale_link,zillow_home_value_index,fips_county,usecode,tax_assessment_year,tax_assessment,year_built,lot_size_sqft,finished_sqft,bathrooms,bedrooms,last_sold_date,last_sold_price,complete
https://www.zillow.com/homedetails/3080-Glancy-Dr-San-Diego-CA-92173/17188955_zpid/,http://www.zillow.com/homedetails/3080-Glancy-Dr-San-Diego-CA-92173/17188955_zpid/#charts-and-data,http://www.zillow.com/homes/17188955_zpid/,http://www.zillow.com/homes/comps/17188955_zpid/,3080 Glancy Dr,92173,San Diego,CA,32.548395,-117.054538,511158,USD,11/2/2019,3914,485600,536716,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,351676,2000,,1776,3,5,3/5/2010,310000,TRUE
https://www.zillow.com/homedetails/3088-Glancy-Dr-San-Diego-CA-92173/17188956_zpid/,http://www.zillow.com/homedetails/3088-Glancy-Dr-San-Diego-CA-92173/17188956_zpid/#charts-and-data,http://www.zillow.com/homes/17188956_zpid/,http://www.zillow.com/homes/comps/17188956_zpid/,3088 Glancy Dr,92173,San Diego,CA,32.548257,-117.054525,513604,USD,11/2/2019,2674,487924,539284,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,402871,2000,5673,1651,3,4,1/28/2008,420000,TRUE
https://www.zillow.com/homedetails/3096-Glancy-Dr-San-Ysidro-CA-92173/17188957_zpid/,http://www.zillow.com/homedetails/3096-Glancy-Dr-San-Ysidro-CA-92173/17188957_zpid/#charts-and-data,http://www.zillow.com/homes/17188957_zpid/,http://www.zillow.com/homes/comps/17188957_zpid/,3096 Glancy Dr,92173,San Ysidro,CA,32.548121,-117.054513,489602,USD,11/2/2019,7830,465122,514082,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,230079,2000,,1431,2,4,6/17/1999,167500,TRUE
https://www.zillow.com/homedetails/3104-Glancy-Dr-San-Diego-CA-92173/17188958_zpid/,http://www.zillow.com/homedetails/3104-Glancy-Dr-San-Diego-CA-92173/17188958_zpid/#charts-and-data,http://www.zillow.com/homes/17188958_zpid/,http://www.zillow.com/homes/comps/17188958_zpid/,3104 Glancy Dr,92173,San Diego,CA,32.547984,-117.054501,517007,USD,11/2/2019,2515,491157,542857,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,465000,2000,,1651,2.5,4,12/20/2004,505000,TRUE
https://www.zillow.com/homedetails/3108-Glancy-Dr-San-Diego-CA-92173/17188959_zpid/,http://www.zillow.com/homedetails/3108-Glancy-Dr-San-Diego-CA-92173/17188959_zpid/#charts-and-data,http://www.zillow.com/homes/17188959_zpid/,http://www.zillow.com/homes/comps/17188959_zpid/,3108 Glancy Dr,92173,San Diego,CA,32.547832,-117.054487,511571,USD,11/2/2019,1464,485992,537150,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,252812,2000,,1776,3,5,6/11/1999,184000,TRUE
https://www.zillow.com/homedetails/3112-Glancy-Dr-San-Ysidro-CA-92173/17188960_zpid/,http://www.zillow.com/homedetails/3112-Glancy-Dr-San-Ysidro-CA-92173/17188960_zpid/#charts-and-data,http://www.zillow.com/homes/17188960_zpid/,http://www.zillow.com/homes/comps/17188960_zpid/,3112 Glancy Dr,92173,San Ysidro,CA,32.547682,-117.054474,489455,USD,11/2/2019,7964,464982,513928,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,294251,2000,,1431,2,4,1/15/2002,254000,TRUE
https://www.zillow.com/homedetails/3116-Glancy-Dr-San-Diego-CA-92173/17188848_zpid/,http://www.zillow.com/homedetails/3116-Glancy-Dr-San-Diego-CA-92173/17188848_zpid/#charts-and-data,http://www.zillow.com/homes/17188848_zpid/,http://www.zillow.com/homes/comps/17188848_zpid/,3116 Glancy Dr,92173,San Diego,CA,32.547545,-117.054462,514809,USD,11/2/2019,6356,489069,540549,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,347134,2001,,1776,3,5,9/30/2009,306000,TRUE
https://www.zillow.com/homedetails/3117-Glancy-Dr-San-Ysidro-CA-92173/17188862_zpid/,http://www.zillow.com/homedetails/3117-Glancy-Dr-San-Ysidro-CA-92173/17188862_zpid/#charts-and-data,http://www.zillow.com/homes/17188862_zpid/,http://www.zillow.com/homes/comps/17188862_zpid/,3117 Glancy Dr,92173,San Ysidro,CA,32.547582,-117.05394,524024,USD,11/2/2019,-6879,497823,555465,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,436968,2000,,1890,,4,11/25/2015,420000,TRUE
https://www.zillow.com/homedetails/3120-Glancy-Dr-San-Ysidro-CA-92173/17188849_zpid/,http://www.zillow.com/homedetails/3120-Glancy-Dr-San-Ysidro-CA-92173/17188849_zpid/#charts-and-data,http://www.zillow.com/homes/17188849_zpid/,http://www.zillow.com/homes/comps/17188849_zpid/,3120 Glancy Dr,92173,San Ysidro,CA,32.547407,-117.054449,512103,USD,11/2/2019,-1113,486498,537708,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,378788,2000,5666,1651,3,3,12/19/2012,350000,TRUE
https://www.zillow.com/homedetails/3121-Glancy-Dr-San-Diego-CA-92173/17188861_zpid/,http://www.zillow.com/homedetails/3121-Glancy-Dr-San-Diego-CA-92173/17188861_zpid/#charts-and-data,http://www.zillow.com/homes/17188861_zpid/,http://www.zillow.com/homes/comps/17188861_zpid/,3121 Glancy Dr,92173,San Diego,CA,32.547445,-117.053928,497478,USD,11/2/2019,-1256,472604,522352,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,428643,2000,5009,1431,2,4,10/23/2015,412000,TRUE
https://www.zillow.com/homedetails/3124-Glancy-Dr-San-Diego-CA-92173/17188850_zpid/,http://www.zillow.com/homedetails/3124-Glancy-Dr-San-Diego-CA-92173/17188850_zpid/#charts-and-data,http://www.zillow.com/homes/17188850_zpid/,http://www.zillow.com/homes/comps/17188850_zpid/,3124 Glancy Dr,92173,San Diego,CA,32.547271,-117.054437,573036,USD,11/2/2019,5329,538654,601688,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,318088,2000,,2336,3,5,3/30/1999,183000,TRUE
https://www.zillow.com/homedetails/3125-Glancy-Dr-San-Ysidro-CA-92173/17188860_zpid/,http://www.zillow.com/homedetails/3125-Glancy-Dr-San-Ysidro-CA-92173/17188860_zpid/#charts-and-data,http://www.zillow.com/homes/17188860_zpid/,http://www.zillow.com/homes/comps/17188860_zpid/,3125 Glancy Dr,92173,San Ysidro,CA,32.547308,-117.053916,510033,USD,11/2/2019,-823,484531,535535,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,302321,2000,,1651,3,4,11/18/2010,268500,TRUE
https://www.zillow.com/homedetails/3128-Glancy-Dr-San-Diego-CA-92173/17188851_zpid/,http://www.zillow.com/homedetails/3128-Glancy-Dr-San-Diego-CA-92173/17188851_zpid/#charts-and-data,http://www.zillow.com/homes/17188851_zpid/,http://www.zillow.com/homes/comps/17188851_zpid/,3128 Glancy Dr,92173,San Diego,CA,32.547134,-117.054425,491758,USD,11/2/2019,10078,467170,516346,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,228976,2000,,1431,2,4,3/26/1999,166500,TRUE
https://www.zillow.com/homedetails/3129-Glancy-Dr-San-Diego-CA-92173/17188859_zpid/,http://www.zillow.com/homedetails/3129-Glancy-Dr-San-Diego-CA-92173/17188859_zpid/#charts-and-data,http://www.zillow.com/homes/17188859_zpid/,http://www.zillow.com/homes/comps/17188859_zpid/,3129 Glancy Dr,92173,San Diego,CA,32.547171,-117.053904,509945,USD,11/2/2019,1598,484448,535442,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,357350,2000,,1776,3,5,3/29/2010,315000,TRUE
https://www.zillow.com/homedetails/3132-Glancy-Dr-San-Diego-CA-92173/17188852_zpid/,http://www.zillow.com/homedetails/3132-Glancy-Dr-San-Diego-CA-92173/17188852_zpid/#charts-and-data,http://www.zillow.com/homes/17188852_zpid/,http://www.zillow.com/homes/comps/17188852_zpid/,3132 Glancy Dr,92173,San Diego,CA,32.546996,-117.054413,511803,USD,11/2/2019,1339,486213,537393,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,250056,2000,,1776,3,5,4/15/1999,181500,TRUE
https://www.zillow.com/homedetails/3133-Glancy-Dr-San-Diego-CA-92173/17188858_zpid/,http://www.zillow.com/homedetails/3133-Glancy-Dr-San-Diego-CA-92173/17188858_zpid/#charts-and-data,http://www.zillow.com/homes/17188858_zpid/,http://www.zillow.com/homes/comps/17188858_zpid/,3133 Glancy Dr,92173,San Diego,CA,32.547033,-117.053891,509297,USD,11/2/2019,-1729,483832,534762,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,236829,2000,,1651,2.5,4,3/30/1999,172000,TRUE
https://www.zillow.com/homedetails/3136-Glancy-Dr-San-Diego-CA-92173/17188853_zpid/,http://www.zillow.com/homedetails/3136-Glancy-Dr-San-Diego-CA-92173/17188853_zpid/#charts-and-data,http://www.zillow.com/homes/17188853_zpid/,http://www.zillow.com/homes/comps/17188853_zpid/,3136 Glancy Dr,92173,San Diego,CA,32.54686,-117.0544,602475,USD,11/2/2019,-7787,560302,638624,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,272797,2000,,2654,4,6,4/15/1999,173000,TRUE
https://www.zillow.com/homedetails/3140-Glancy-Dr-San-Diego-CA-92173/17188854_zpid/,http://www.zillow.com/homedetails/3140-Glancy-Dr-San-Diego-CA-92173/17188854_zpid/#charts-and-data,http://www.zillow.com/homes/17188854_zpid/,http://www.zillow.com/homes/comps/17188854_zpid/,3140 Glancy Dr,92173,San Diego,CA,32.546723,-117.054388,520188,USD,11/2/2019,-8628,494179,546197,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,480000,2000,,1776,3,5,3/28/2018,535000,TRUE
https://www.zillow.com/homedetails/3144-Glancy-Dr-San-Ysidro-CA-92173/17188855_zpid/,http://www.zillow.com/homedetails/3144-Glancy-Dr-San-Ysidro-CA-92173/17188855_zpid/#charts-and-data,http://www.zillow.com/homes/17188855_zpid/,http://www.zillow.com/homes/comps/17188855_zpid/,3144 Glancy Dr,92173,San Ysidro,CA,32.546585,-117.054376,511041,USD,11/2/2019,-1320,485489,536593,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,316888,2000,,1651,3,4,4/9/2009,280000,TRUE
https://www.zillow.com/homedetails/3154-Glancy-Dr-San-Diego-CA-92173/17188998_zpid/,http://www.zillow.com/homedetails/3154-Glancy-Dr-San-Diego-CA-92173/17188998_zpid/#charts-and-data,http://www.zillow.com/homes/17188998_zpid/,http://www.zillow.com/homes/comps/17188998_zpid/,3154 Glancy Dr,92173,San Diego,CA,32.546463,-117.054365,511336,USD,11/2/2019,1026,485769,536903,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,255691,2000,,1776,3,5,11/12/1999,189500,TRUE
https://www.zillow.com/homedetails/3164-Glancy-Dr-San-Diego-CA-92173/17188999_zpid/,http://www.zillow.com/homedetails/3164-Glancy-Dr-San-Diego-CA-92173/17188999_zpid/#charts-and-data,http://www.zillow.com/homes/17188999_zpid/,http://www.zillow.com/homes/comps/17188999_zpid/,3164 Glancy Dr,92173,San Diego,CA,32.546353,-117.054355,471200,USD,11/2/2019,10206,447640,494760,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,417223,2000,,1431,3,3,5/6/2015,395000,TRUE
https://www.zillow.com/homedetails/3173-Glancy-Dr-San-Diego-CA-92173/17188995_zpid/,http://www.zillow.com/homedetails/3173-Glancy-Dr-San-Diego-CA-92173/17188995_zpid/#charts-and-data,http://www.zillow.com/homes/17188995_zpid/,http://www.zillow.com/homes/comps/17188995_zpid/,3173 Glancy Dr,92173,San Diego,CA,32.546218,-117.053819,487800,USD,11/2/2019,6522,463410,512190,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,260917,2000,,1431,2,4,7/31/2009,230000,TRUE
https://www.zillow.com/homedetails/3174-Glancy-Dr-San-Diego-CA-92173/17189000_zpid/,http://www.zillow.com/homedetails/3174-Glancy-Dr-San-Diego-CA-92173/17189000_zpid/#charts-and-data,http://www.zillow.com/homes/17189000_zpid/,http://www.zillow.com/homes/comps/17189000_zpid/,3174 Glancy Dr,92173,San Diego,CA,32.546242,-117.054345,513800,USD,11/2/2019,2400,488110,539490,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,451011,2000,,1776,3,5,3/20/2016,433500,TRUE
https://www.zillow.com/homedetails/3183-Glancy-Dr-San-Ysidro-CA-92173/17188994_zpid/,http://www.zillow.com/homedetails/3183-Glancy-Dr-San-Ysidro-CA-92173/17188994_zpid/#charts-and-data,http://www.zillow.com/homes/17188994_zpid/,http://www.zillow.com/homes/comps/17188994_zpid/,3183 Glancy Dr,92173,San Ysidro,CA,32.546107,-117.053809,518275,USD,11/2/2019,3509,492361,544189,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,465000,2000,,1651,2.5,4,6/10/2004,460000,TRUE
https://www.zillow.com/homedetails/3184-Glancy-Dr-San-Diego-CA-92173/52523722_zpid/,http://www.zillow.com/homedetails/3184-Glancy-Dr-San-Diego-CA-92173/52523722_zpid/#charts-and-data,http://www.zillow.com/homes/52523722_zpid/,http://www.zillow.com/homes/comps/52523722_zpid/,3184 Glancy Dr,92173,San Diego,CA,32.546134,-117.054335,509778,USD,11/2/2019,246,484289,535267,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,377075,2000,4356,1651,3,4,10/23/2013,350000,TRUE
https://www.zillow.com/homedetails/3193-Glancy-Dr-San-Diego-CA-92173/17188993_zpid/,http://www.zillow.com/homedetails/3193-Glancy-Dr-San-Diego-CA-92173/17188993_zpid/#charts-and-data,http://www.zillow.com/homes/17188993_zpid/,http://www.zillow.com/homes/comps/17188993_zpid/,3193 Glancy Dr,92173,San Diego,CA,32.545997,-117.053799,467800,USD,11/2/2019,8711,421020,519258,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,450000,2000,,1651,2.5,4,12/26/2017,450000,TRUE
https://www.zillow.com/homedetails/3194-Glancy-Dr-San-Diego-CA-92173/17189001_zpid/,http://www.zillow.com/homedetails/3194-Glancy-Dr-San-Diego-CA-92173/17189001_zpid/#charts-and-data,http://www.zillow.com/homes/17189001_zpid/,http://www.zillow.com/homes/comps/17189001_zpid/,3194 Glancy Dr,92173,San Diego,CA,32.546024,-117.054326,474798,USD,11/2/2019,8866,427318,527026,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,446249,2000,4524,1431,3,3,6/15/2017,437500,TRUE
https://www.zillow.com/homedetails/3203-Glancy-Dr-San-Diego-CA-92173/17188992_zpid/,http://www.zillow.com/homedetails/3203-Glancy-Dr-San-Diego-CA-92173/17188992_zpid/#charts-and-data,http://www.zillow.com/homes/17188992_zpid/,http://www.zillow.com/homes/comps/17188992_zpid/,3203 Glancy Dr,92173,San Diego,CA,32.545889,-117.053789,513671,USD,11/2/2019,8728,462304,570175,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,487000,2000,4356,1776,2.5,5,10/20/2017,487000,TRUE
https://www.zillow.com/homedetails/3204-Glancy-Dr-San-Diego-CA-92173/17189002_zpid/,http://www.zillow.com/homedetails/3204-Glancy-Dr-San-Diego-CA-92173/17189002_zpid/#charts-and-data,http://www.zillow.com/homes/17189002_zpid/,http://www.zillow.com/homes/comps/17189002_zpid/,3204 Glancy Dr,92173,San Diego,CA,32.545914,-117.054316,510898,USD,11/2/2019,-586,485353,536443,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,397640,2000,,1651,2.5,4,6/12/2009,283000,TRUE
https://www.zillow.com/homedetails/3209-Glancy-Dr-San-Diego-CA-92173/17188991_zpid/,http://www.zillow.com/homedetails/3209-Glancy-Dr-San-Diego-CA-92173/17188991_zpid/#charts-and-data,http://www.zillow.com/homes/17188991_zpid/,http://www.zillow.com/homes/comps/17188991_zpid/,3209 Glancy Dr,92173,San Diego,CA,32.545779,-117.05378,509580,USD,11/2/2019,-1164,484101,535059,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,280516,2000,,1651,2.5,4,12/21/1999,181000,TRUE
https://www.zillow.com/homedetails/3210-Glancy-Dr-San-Diego-CA-92173/17189003_zpid/,http://www.zillow.com/homedetails/3210-Glancy-Dr-San-Diego-CA-92173/17189003_zpid/#charts-and-data,http://www.zillow.com/homes/17189003_zpid/,http://www.zillow.com/homes/comps/17189003_zpid/,3210 Glancy Dr,92173,San Diego,CA,32.545805,-117.054306,511728,USD,11/2/2019,518,486142,537314,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,247447,2000,,1776,3,5,12/20/1999,183500,TRUE
https://www.zillow.com/homedetails/3215-Glancy-Dr-San-Diego-CA-92173/17188990_zpid/,http://www.zillow.com/homedetails/3215-Glancy-Dr-San-Diego-CA-92173/17188990_zpid/#charts-and-data,http://www.zillow.com/homes/17188990_zpid/,http://www.zillow.com/homes/comps/17188990_zpid/,3215 Glancy Dr,92173,San Diego,CA,32.545668,-117.05377,522040,USD,11/2/2019,-4897,495938,548142,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,480000,2000,,1776,3,5,9/10/2019,410000,TRUE
https://www.zillow.com/homedetails/3216-Glancy-Dr-San-Ysidro-CA-92173/17189004_zpid/,http://www.zillow.com/homedetails/3216-Glancy-Dr-San-Ysidro-CA-92173/17189004_zpid/#charts-and-data,http://www.zillow.com/homes/17189004_zpid/,http://www.zillow.com/homes/comps/17189004_zpid/,3216 Glancy Dr,92173,San Ysidro,CA,32.545695,-117.054296,487353,USD,11/2/2019,5665,462985,511721,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,311228,2000,,1431,2,4,2/6/2009,275000,TRUE
https://www.zillow.com/homedetails/3220-Glancy-Dr-San-Diego-CA-92173/17189005_zpid/,http://www.zillow.com/homedetails/3220-Glancy-Dr-San-Diego-CA-92173/17189005_zpid/#charts-and-data,http://www.zillow.com/homes/17189005_zpid/,http://www.zillow.com/homes/comps/17189005_zpid/,3220 Glancy Dr,92173,San Diego,CA,32.545586,-117.054286,516541,USD,11/2/2019,-1379,490714,542368,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,465000,2000,7501,1651,2.5,3,1/23/2019,440000,TRUE
https://www.zillow.com/homedetails/3221-Glancy-Dr-San-Diego-CA-92173/17188989_zpid/,http://www.zillow.com/homedetails/3221-Glancy-Dr-San-Diego-CA-92173/17188989_zpid/#charts-and-data,http://www.zillow.com/homes/17188989_zpid/,http://www.zillow.com/homes/comps/17188989_zpid/,3221 Glancy Dr,92173,San Diego,CA,32.54556,-117.05376,478347,USD,11/2/2019,13374,454430,502264,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,405754,2000,,1431,3,3,11/10/2015,390000,TRUE
https://www.zillow.com/homedetails/3226-Glancy-Dr-San-Diego-CA-92173/17189006_zpid/,http://www.zillow.com/homedetails/3226-Glancy-Dr-San-Diego-CA-92173/17189006_zpid/#charts-and-data,http://www.zillow.com/homes/17189006_zpid/,http://www.zillow.com/homes/comps/17189006_zpid/,3226 Glancy Dr,92173,San Diego,CA,32.545476,-117.054275,511697,USD,11/2/2019,419,486112,537282,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,415576,2000,,1776,3,5,6/6/2008,360000,TRUE
https://www.zillow.com/homedetails/3227-Glancy-Dr-San-Diego-CA-92173/17188988_zpid/,http://www.zillow.com/homedetails/3227-Glancy-Dr-San-Diego-CA-92173/17188988_zpid/#charts-and-data,http://www.zillow.com/homes/17188988_zpid/,http://www.zillow.com/homes/comps/17188988_zpid/,3227 Glancy Dr,92173,San Diego,CA,32.545432,-117.053753,511331,USD,11/2/2019,886,485764,536898,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,256499,2000,,1776,3,5,12/22/1999,190000,TRUE
https://www.zillow.com/homedetails/3232-Glancy-Dr-San-Ysidro-CA-92173/17189007_zpid/,http://www.zillow.com/homedetails/3232-Glancy-Dr-San-Ysidro-CA-92173/17189007_zpid/#charts-and-data,http://www.zillow.com/homes/17189007_zpid/,http://www.zillow.com/homes/comps/17189007_zpid/,3232 Glancy Dr,92173,San Ysidro,CA,32.545361,-117.054266,509577,USD,11/2/2019,-671,484098,535056,San Ysidro,117892,neighborhood,http://www.zillow.com/local-info/CA-San-Diego/San-Ysidro/r_117892/,http://www.zillow.com/san-ysidro-san-diego-ca/fsbo/,http://www.zillow.com/san-ysidro-san-diego-ca/,,6073,SingleFamily,2018,339197,2000,,1651,2.5,3,9/17/2009,299000,TRUE
